County,MedianHouseholdIncome,TotalPopulation,PopAbove20,Citizens,MedianAge,PctMale,PctWhite,PctCollegePlusEdu,PctUninsured,PctForeignBorn,PctNonCitizen,PctDisability,PctUnemployed,PctSSI,PctOASDI,MedianHousingCosts,PctReligious,WoodardAmericanNation,LandAreaSqMiles,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,State,FoundryCounty,MexicanBorderCounty,,,,Male,Female,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_34,Age35_44,Age45_54,Age55_59,Age60_64,Age65_74,Age75_84,Age85,White,Black,AmericanIndianAlaskaNative,Asian,NativeHawaiianPacificIslander,OtherRace,Hispanic,SimpsonDiversityIndex,Population25Plus,EdK8,Ed9_12,EdHS,EdCollNoDegree,EdAssocDegree,EdBachelorDegree,EdGraduateDegree,MedianHousingCosts,Uninsured,ForeignBorn,NonCitizen,Disability,TotalEmp2015,WoodardAmericanNation,LandAreaSqMiles,Employment,LaborForce,Unemployment,TotalSSI,AgedSSI,BlindDisabledSSI,OASDI,SSIPayments,NCHS_UrbanRural2013,NCHS_UrbanRural2006,NCHS_UrbanRural1990,TotalReligiousAdherents,EvangelicalAdherents,CatholicAdherents,MormonAdherents,State,FoundryCounty,MexicanBorderCounty
27021,46531,28519,21925,28400,48.3,50.9%,87.80%,22.00%,9.20%,1.00%,0.40%,15.80%,5.10%,2.50%,1.00%,724,0.373680704,Yankeedom,2021.468682,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,14512,14007,1602,1782,1628,1582,1304,2561,2766,3986,2231,2470,4065,1942,600,25039,217,3773,209,34,46,465,0.253929696,20621,481,1303,7300,5255,2115,2935,1232,724,2621,289,119,4493,15342,Yankeedom,2021.468682,12922,13611,689,701,46,655,281,381000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",10657,3017,2820,NA,27,FALSE,FALSE
27023,50858,12154,9117,11855,43,49.2%,95.60%,20.30%,8.10%,3.10%,2.50%,13.80%,3.30%,1.20%,0.40%,692,0.879381274,Yankeedom,581.1086313,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,5984,6170,746,680,847,764,668,1418,1183,1699,892,866,1131,667,593,11619,203,198,102,128,122,690,0.11722455,8449,481,398,3043,2060,1125,994,348,692,986,374,299,1680,8118,Yankeedom,581.1086313,6532,6753,221,147,11,136,48,73000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",10688,1367,1531,NA,27,FALSE,FALSE
27025,71001,53834,39618,53421,40.2,51.7%,97.10%,23.10%,6.00%,1.60%,0.80%,11.40%,3.40%,1.10%,0.30%,1206,0.434948174,Yankeedom,414.9094395,Large fringe metro,Large fringe metro,Large fringe metro,27,FALSE,FALSE,,,,27832,26002,2944,3578,3886,3808,2920,6255,7205,9125,4067,2877,4221,2113,835,52282,916,611,718,7,277,979,0.089551103,36698,529,1715,12684,9311,4391,5709,2359,1206,3225,862,413,6131,23170,Yankeedom,414.9094395,27569,28551,982,582,22,560,184,323000,Large fringe metro,Large fringe metro,Large fringe metro,23415,7028,6089,466,27,FALSE,FALSE
27027,57965,60879,43589,59750,32.4,49.4%,94.90%,26.80%,6.10%,3.30%,1.90%,10.20%,2.50%,1.70%,0.60%,916,0.590318501,Yankeedom,1045.297735,Small metro,Small metro,Small metro,27,FALSE,FALSE,,,,30072,30807,4181,4105,3649,5355,7041,8434,6808,7219,3611,2909,3739,2518,1310,57793,1498,1358,1167,44,553,2467,0.14108856,36548,899,1333,9985,8007,4754,8337,3233,916,3687,2034,1129,6196,28720,Yankeedom,1045.297735,34737,35637,900,1052,71,981,364,571000,Small metro,Small metro,Small metro,35938,8055,9900,NA,27,FALSE,FALSE
27029,43421,8752,6401,8711,42.5,50.6%,90.30%,18.00%,12.10%,0.90%,0.50%,16.20%,6.10%,2.50%,1.00%,671,0.509940585,Yankeedom,999.0042096,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,4429,4323,568,652,592,539,433,880,982,1178,643,620,915,506,244,7907,96,1027,63,8,39,138,0.23880234,5968,297,502,2271,1323,683,661,231,671,1061,83,41,1421,4636,Yankeedom,999.0042096,4291,4571,280,223,26,197,90,120000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4463,1736,360,215,27,FALSE,FALSE
27031,52299,5194,4341,5018,51.3,50.1%,89.00%,38.90%,9.40%,4.70%,3.40%,11.70%,2.80%,0.90%,0.40%,707,0.512899499,Yankeedom,1452.370142,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2602,2592,184,231,214,224,252,491,567,758,445,603,741,377,107,4623,49,495,52,22,75,89,0.234661068,4089,39,139,1026,865,427,912,681,707,486,243,176,610,4460,Yankeedom,1452.370142,3020,3108,88,45,NA,NA,23,25000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",2664,1014,432,NA,27,FALSE,FALSE
27033,46750,11632,8599,11393,42.8,48.9%,92.30%,19.80%,5.80%,4.10%,2.10%,13.50%,9.40%,1.90%,0.70%,602,0.813359697,Yankeedom,639.9437246,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,5685,5947,749,808,794,682,641,1176,1170,1459,861,722,1182,894,494,10740,156,74,395,13,436,818,0.170859011,7958,339,501,2878,1932,838,1106,364,602,672,478,239,1572,7510,Yankeedom,639.9437246,5402,5962,560,219,20,199,79,110000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",9461,3341,1834,NA,27,FALSE,FALSE
27035,49435,63048,47729,62588,43.5,49.9%,97.60%,25.10%,7.20%,1.50%,0.70%,14.10%,3.80%,1.80%,0.80%,840,0.537653851,Yankeedom,998.3769141,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,31459,31589,3730,3936,4107,3546,3415,7165,6741,8615,4611,4536,7139,3843,1664,61561,715,980,469,12,77,820,0.068948083,44314,770,2307,13893,11504,5554,6913,3373,840,4527,975,460,8903,41124,Yankeedom,998.3769141,29536,30697,1161,1161,63,1098,490,589000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",33898,9073,10751,563,27,FALSE,FALSE
27037,75567,408456,295766,391957,37.5,49.1%,87.00%,34.50%,6.10%,8.90%,4.00%,8.40%,3.00%,1.10%,0.30%,1253,0.570264606,Yankeedom,562.4384262,Large fringe metro,Large fringe metro,Large fringe metro,27,FALSE,FALSE,,,,200534,207922,27106,29256,28968,27360,22921,54953,55060,64008,28766,22700,27753,14150,5455,355369,27396,4036,22621,461,12184,26324,0.283069877,272845,5240,9115,58921,58561,31159,75911,33938,1253,24886,36153,16499,34365,247608,Yankeedom,562.4384262,224665,231653,6988,4406,590,3816,1167,2486000,Large fringe metro,Large fringe metro,Large fringe metro,232928,57007,112264,2662,27,FALSE,FALSE
27039,68116,20290,14175,20008,37.9,50.0%,98.40%,24.20%,5.30%,1.90%,1.40%,8.00%,2.70%,0.80%,0.30%,989,0.684524396,Yankeedom,439.2780117,Small metro,Small metro,"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,10144,10146,1373,1502,1753,1487,1060,2279,2763,3006,1395,1035,1419,886,332,19973,216,121,156,7,108,983,0.057981084,13115,236,552,4390,3021,1802,2379,735,989,1082,388,282,1619,9371,Yankeedom,439.2780117,11148,11455,307,166,15,151,63,78000,Small metro,Small metro,"Without a city of 10,00 or more (nonmetropolitan)",13889,3379,3819,112,27,FALSE,FALSE
27041,54531,36620,28099,36463,44.1,50.1%,98.80%,29.30%,5.80%,1.00%,0.40%,12.30%,2.70%,1.30%,0.60%,850,0.691070453,Yankeedom,637.0467557,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,18331,18289,1971,2229,2294,2027,2119,4167,3891,4926,2722,2550,4099,2597,1028,36169,317,211,241,4,67,489,0.044727635,25980,587,965,7770,5920,4324,4626,1788,850,2134,381,157,4507,26543,Yankeedom,637.0467557,19250,19778,528,473,47,426,206,231000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",25307,7114,6636,304,27,FALSE,FALSE
27043,47540,14230,10901,14088,46.7,50.4%,98.50%,20.30%,7.20%,2.20%,1.00%,12.40%,3.70%,1.80%,0.70%,588,0.852073085,Yankeedom,712.4752333,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,7165,7065,737,912,790,890,656,1453,1419,1958,1254,955,1558,1116,532,14016,76,128,69,0,72,868,0.047314,10245,388,611,4092,2272,1153,1308,421,588,1023,314,142,1767,7820,Yankeedom,712.4752333,7141,7415,274,253,36,217,104,121000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",12125,2101,3583,NA,27,FALSE,FALSE
27045,51665,20843,15458,20676,43,50.1%,98.80%,21.50%,8.80%,1.20%,0.80%,11.70%,3.00%,0.90%,0.40%,741,0.955428681,Yankeedom,861.2909834,Small metro,Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,10445,10398,1322,1404,1432,1227,1021,2184,2285,2810,1646,1353,2040,1291,828,20598,131,77,124,5,49,235,0.036358693,14437,677,639,5151,3494,1666,1992,818,741,1839,258,167,2430,11323,Yankeedom,861.2909834,11092,11434,342,180,31,149,80,81000,Small metro,Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",19914,4596,4223,75,27,FALSE,FALSE
27047,47105,30897,23600,30148,44.6,49.5%,96.10%,20.00%,7.50%,3.50%,2.40%,13.60%,3.20%,1.70%,0.70%,649,0.853869308,Yankeedom,707.0870665,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,15304,15593,1776,1976,1857,1688,1659,3343,3254,4467,2299,2050,3236,2048,1244,29687,387,209,517,26,393,2870,0.095105334,21941,1023,1403,8045,5278,2665,2526,1001,649,2327,1077,749,4187,16582,Yankeedom,707.0870665,15394,15909,515,520,38,482,206,281000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",26382,4217,5388,167,27,FALSE,FALSE
27049,57062,46377,34754,45538,43,49.8%,96.70%,24.40%,7.40%,2.80%,1.80%,10.60%,2.90%,1.00%,0.40%,932,0.657977014,Yankeedom,756.8495212,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,23098,23279,2684,2855,3113,2971,2398,5178,5237,6931,3745,2976,4320,2581,1388,44868,761,819,445,84,288,1448,0.098167787,32356,791,1512,10691,8047,3757,5445,2113,932,3417,1309,839,4934,29920,Yankeedom,756.8495212,25669,26449,780,482,30,452,168,241000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",30515,5901,5805,346,27,FALSE,FALSE
27051,50174,5961,4556,5933,46.3,50.1%,98.80%,25.20%,5.40%,1.20%,0.50%,13.50%,3.20%,1.30%,0.40%,708,0.923838282,Yankeedom,547.7965714,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2985,2976,372,375,338,320,282,605,625,798,488,395,684,456,223,5888,10,80,28,0,32,105,0.048840286,4274,91,219,1428,1031,699,622,184,708,319,70,28,807,3642,Yankeedom,547.7965714,3200,3306,106,77,NA,NA,26,39000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",5507,1200,519,NA,27,FALSE,FALSE
27053,65834,1197776,901003,1113487,36.1,49.2%,77.40%,37.90%,7.80%,13.30%,7.00%,9.50%,3.10%,2.30%,0.50%,1182,0.522829811,Yankeedom,553.6407816,Large central metro,Large central metro,Large central metro,27,FALSE,FALSE,,,,589781,607995,79117,75821,70559,71276,79641,203199,157363,166475,81168,67218,79771,43161,23007,926818,166838,19651,93903,2106,33877,81719,0.419498023,821362,28166,32337,146311,160152,68370,249057,136969,1182,92850,159473,84289,113439,1134569,Yankeedom,553.6407816,651869,672575,20706,27007,4036,22971,6183,16238000,Large central metro,Large central metro,Large central metro,626233,162094,215205,7888,27,FALSE,FALSE
27055,53809,18812,14287,18760,45,50.0%,98.80%,26.10%,5.40%,0.90%,0.30%,10.80%,3.00%,1.20%,0.50%,729,0.719593876,Yankeedom,552.0429009,Small metro,Small metro,Small metro,27,FALSE,FALSE,,,,9405,9407,950,1182,1217,1176,929,1940,2003,2873,1584,1348,1821,1194,595,18589,208,157,142,49,29,152,0.059840876,13358,323,636,4582,2899,2064,1991,863,729,1014,178,52,2033,8919,Yankeedom,552.0429009,10131,10447,316,221,22,199,99,97000,Small metro,Small metro,Small metro,13537,2803,4848,NA,27,FALSE,FALSE
27057,47486,20574,15781,20464,48,50.0%,96.50%,26.50%,8.10%,1.30%,0.50%,14.50%,5.20%,1.70%,0.80%,778,0.393797997,Yankeedom,925.9006384,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,10282,10292,1178,1117,1338,1160,813,1861,2063,2950,1746,1657,2745,1505,441,19844,168,741,124,7,94,363,0.103824184,14968,304,786,4762,3674,1693,2504,1245,778,1673,260,110,2988,9465,Yankeedom,925.9006384,8857,9343,486,357,34,323,165,171000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8102,2703,2100,NA,27,FALSE,FALSE
27059,59865,38296,27916,38096,39.5,50.4%,97.60%,19.30%,6.80%,1.30%,0.50%,12.30%,3.70%,1.10%,0.30%,1076,0.307029455,Yankeedom,435.7435595,Large fringe metro,Large fringe metro,Large fringe metro,27,FALSE,FALSE,,,,19300,18996,2453,2588,2811,2528,2035,4883,4728,6090,2817,2040,3055,1546,722,37376,463,516,494,22,181,675,0.083495423,25881,676,1738,9787,6301,2810,3319,1250,1076,2596,482,200,4725,16248,Yankeedom,435.7435595,19444,20181,737,423,25,398,133,242000,Large fringe metro,Large fringe metro,Large fringe metro,11758,2440,3166,NA,27,FALSE,FALSE
27061,47761,45354,34736,45231,45.9,50.6%,95.40%,24.00%,8.90%,0.80%,0.30%,15.60%,6.40%,2.00%,0.80%,734,0.478700886,Yankeedom,2667.254442,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,22949,22405,2374,2765,2768,2711,2222,4503,4822,6349,3589,3977,5236,2919,1119,43277,407,2280,294,71,196,555,0.132212038,32514,568,1781,10333,8934,3782,4898,2218,734,4032,379,123,7061,22634,Yankeedom,2667.254442,21145,22585,1440,920,58,862,376,478000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",21711,6482,8485,291,27,FALSE,FALSE
27063,50574,10211,7697,10079,43.4,50.5%,95.90%,22.10%,5.50%,2.00%,1.30%,9.80%,3.70%,1.10%,0.30%,587,0.764371756,Yankeedom,702.9722634,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,5154,5057,625,613,646,630,532,1160,1107,1396,888,569,938,669,438,9796,48,31,260,2,134,330,0.089512674,7165,213,410,2496,1789,909,1015,333,587,560,201,132,1001,7911,Yankeedom,702.9722634,6045,6280,235,109,11,98,34,63000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",7805,2338,2016,NA,27,FALSE,FALSE
27065,47384,16003,12101,15915,43.9,50.7%,97.90%,16.60%,8.20%,0.80%,0.50%,16.20%,4.40%,1.40%,0.60%,893,0.382303318,Yankeedom,521.5895796,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,8121,7882,800,999,1072,1031,818,1675,1873,2360,1227,1252,1685,957,254,15667,143,245,103,32,29,261,0.066556652,11283,324,1015,4476,2814,1131,902,621,893,1307,129,88,2594,6293,Yankeedom,521.5895796,8081,8456,375,231,NA,NA,95,113000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6118,1960,1320,NA,27,FALSE,FALSE
27067,52632,42444,31548,40778,39.9,50.3%,91.70%,24.10%,7.70%,6.20%,3.90%,11.60%,2.80%,1.70%,0.60%,818,0.732258977,Yankeedom,797.2925564,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,21336,21108,2773,2626,3026,2471,2966,5187,4477,5697,3132,2901,3687,2270,1231,38903,1569,403,372,47,1783,4909,0.181200478,28582,1358,1856,7988,7145,3895,4324,2016,818,3284,2617,1666,4922,30875,Yankeedom,797.2925564,23106,23772,666,720,50,670,263,379000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",31080,8753,5376,225,27,FALSE,FALSE
27069,52326,4480,3409,4464,48.1,50.2%,98.90%,21.50%,6.60%,1.40%,0.40%,14.00%,2.60%,1.30%,0.50%,519,0.924330357,Yankeedom,1098.806145,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2251,2229,236,279,265,291,204,355,439,636,384,353,488,328,222,4432,33,23,20,0,10,87,0.037603851,3205,128,184,1123,808,293,538,131,519,296,61,16,626,2788,Yankeedom,1098.806145,2373,2436,63,56,NA,NA,23,24000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4141,889,500,NA,27,FALSE,FALSE
27071,42919,13054,10180,12749,47.4,50.1%,95.20%,21.30%,8.40%,5.30%,2.30%,17.30%,7.10%,2.20%,1.00%,585,0.501991727,Yankeedom,3104.191584,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,6535,6519,604,733,750,787,585,1275,1373,1909,1154,1162,1441,849,432,12425,144,590,84,0,2,10,0.11784473,9595,342,678,3498,2297,1010,1297,473,585,1097,698,305,2252,6387,Yankeedom,3104.191584,5539,5964,425,289,22,267,128,154000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6553,1246,2799,117,27,FALSE,FALSE
27073,49903,7023,5425,6955,49.8,50.2%,98.10%,22.40%,5.00%,2.20%,1.00%,14.40%,3.00%,1.20%,0.50%,552,0.98989036,Yankeedom,765.0207016,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,3526,3497,364,450,363,421,282,606,637,977,626,578,775,570,374,6887,48,35,90,9,33,120,0.059376106,5143,229,176,1968,1199,662,702,207,552,348,151,68,1009,4378,Yankeedom,765.0207016,3639,3750,111,81,12,69,33,36000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6952,1542,1046,NA,27,FALSE,FALSE
27075,48417,10750,8587,10627,50.2,50.7%,99.20%,27.30%,6.20%,2.00%,1.10%,12.60%,4.20%,1.10%,0.40%,728,0.790046512,Yankeedom,2109.279374,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,5451,5299,580,499,566,518,445,1064,1046,1526,960,912,1317,943,374,10662,89,169,24,16,51,134,0.062057327,8142,112,302,2945,1851,942,1265,725,728,670,214,123,1355,6059,Yankeedom,2109.279374,5196,5423,227,120,NA,NA,45,76000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",8493,1060,1393,NA,27,FALSE,FALSE
27077,42263,3949,3128,3899,50.3,51.5%,98.10%,18.00%,8.50%,2.00%,1.30%,11.40%,3.70%,0.90%,0.50%,806,0.652317042,Yankeedom,1297.867889,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2032,1917,184,251,186,200,169,313,392,656,349,409,476,233,131,3872,45,90,55,0,36,39,0.106396102,2959,82,173,1325,668,252,366,93,806,334,79,50,449,2396,Yankeedom,1297.867889,2309,2397,88,35,NA,NA,20,14000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",2576,359,350,NA,27,FALSE,FALSE
27079,60632,27707,20294,27175,41.3,50.6%,96.50%,22.00%,5.60%,2.80%,1.90%,9.90%,3.30%,0.90%,0.40%,935,0.433969755,Yankeedom,448.7736734,Large fringe metro,Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,14008,13699,1645,1966,2040,1762,1428,3046,3408,4276,2171,1644,2424,1369,528,26744,248,188,281,22,574,1542,0.090762672,18866,583,1184,6704,4292,2107,2903,1093,935,1541,780,532,2738,13221,Yankeedom,448.7736734,14985,15491,506,242,23,219,98,119000,Large fringe metro,Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",12024,2276,4711,NA,27,FALSE,FALSE
27081,49575,5808,4388,5793,46.5,50.2%,97.70%,22.80%,6.30%,0.70%,0.30%,13.70%,2.40%,1.00%,0.50%,609,0.776687328,Yankeedom,536.7505948,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2918,2890,338,395,354,333,237,538,599,750,440,376,637,487,324,5673,23,41,30,0,68,101,0.054529025,4151,165,171,1681,809,529,655,141,609,367,41,15,795,3400,Yankeedom,536.7505948,3293,3374,81,57,10,47,27,23000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",4511,811,1673,NA,27,FALSE,FALSE
27083,51600,25699,18421,24674,35.1,49.9%,90.30%,23.40%,6.20%,6.20%,4.00%,10.30%,2.70%,1.60%,0.60%,704,0.65325499,Yankeedom,714.5641255,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,12818,12881,1901,1691,1742,1944,2046,3489,2876,3267,1774,1369,1740,1137,723,23201,799,197,929,0,730,1607,0.191723123,16375,707,584,5749,3323,1789,3048,1175,704,1596,1597,1025,2650,19933,Yankeedom,714.5641255,14691,15103,412,410,40,370,167,202000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",16788,3161,7457,293,27,FALSE,FALSE
27085,56128,36046,26623,35300,39.9,49.6%,97.20%,21.60%,6.90%,3.40%,2.10%,11.10%,3.50%,1.00%,0.40%,868,0.830133718,Yankeedom,491.4814784,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,17888,18158,2177,2438,2562,2246,1981,4258,4455,5197,2604,1968,3236,1965,959,35034,460,290,361,6,541,1900,0.087798201,24642,857,1146,9361,5477,3367,3184,1250,868,2483,1209,746,3997,23567,Yankeedom,491.4814784,19496,20204,708,368,28,340,141,189000,Micropolitan (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",29923,17831,8020,302,27,FALSE,FALSE
27087,41118,5496,3694,5482,36.3,50.4%,56.70%,14.70%,16.80%,0.70%,0.30%,13.00%,3.50%,2.70%,1.20%,585,0.550582242,Yankeedom,557.8738277,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,2772,2724,569,428,464,341,316,560,541,662,353,354,494,284,130,3115,124,2634,34,30,60,161,0.536697563,3378,185,297,1254,833,373,332,104,585,924,38,14,715,2848,Yankeedom,557.8738277,2307,2390,83,147,15,132,64,70000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",3026,340,1800,NA,27,FALSE,FALSE
27089,54092,9453,7067,9361,43.8,50.7%,98.80%,21.10%,7.80%,1.70%,1.00%,12.40%,4.20%,1.00%,0.50%,624,0.694594309,Yankeedom,1775.060058,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",27,FALSE,FALSE,,,,4793,4660,588,532,689,577,452,1022,1015,1348,758,617,924,589,342,9341,74,92,34,11,38,381,0.051073774,6615,333,410,2474,1399,764,956,279,624,735,157,92,1175,4852,Yankeedom,1775.060058,5405,5642,237,95,13,82,44,42000,Noncore (nonmetropolitan),Noncore (nonmetropolitan),"Without a city of 10,00 or more (nonmetropolitan)",6566,736,2000,NA,27,FALSE,FALSE
27091,51391,20350,15513,20030,45.4,49.4%,98.60%,21.50%,7.00%,2.10%,1.60%,14.10%,3.40%,1.80%,0.80%,672,0.860835381,Yankeedom,712.3382153,Noncore (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",27,FALSE,FALSE,,,,10050,10300,1065,1293,1285,1194,980,2144,2145,2724,1757,1387,2031,1466,879,20074,150,112,182,3,56,798,0.048123566,14533,635,957,5616,2951,1628,2191,555,672,1415,421,320,2872,12909,Yankeedom,712.3382153,9905,10250,345,373,17,356,161,206000,Noncore (nonmetropolitan),Micropolitan (nonmetropolitan),"With a city of 10,000 or more (nonmetropolitan)",17518,6869,3776,185,27,FALSE,FALSE
